t,x,y,z,qx,qy,qz,qw
1403636629063555584,0.092968263,-0.039142840,0.040219005,-0.027625266,-0.000892672,-0.023155436,0.999349713
1403636629113555456,0.095871672,-0.040561754,0.042198796,-0.027779415,0.002240155,-0.023498947,0.999335349
1403636629163555584,0.098534666,-0.042537391,0.042861164,-0.028084751,0.006657747,-0.021859573,0.999344349
1403636629213555456,0.101608537,-0.044816136,0.043024778,-0.027107179,0.011929653,-0.020290082,0.999355376
1403636629263555584,0.104854979,-0.046629887,0.044984870,-0.025591679,0.016784994,-0.018240726,0.999365091
1403636629313555456,0.107619964,-0.048152715,0.046615798,-0.023266412,0.021082945,-0.015226183,0.999390960
1403636629363555584,0.110907294,-0.049166746,0.049187407,-0.020576539,0.024199035,-0.011863465,0.999424994
1403636629413555456,0.113549195,-0.050059229,0.051121458,-0.017415265,0.026748832,-0.007391977,0.999463141
1403636629463555584,0.116726264,-0.050977986,0.052893534,-0.013956131,0.030849459,-0.001969406,0.999424636
1403636629513555456,0.119443588,-0.050959583,0.055286612,-0.011919552,0.035899028,0.003768310,0.999277234
1403636629563555584,0.122758903,-0.050806727,0.057838690,-0.012187415,0.042255785,0.008213673,0.998998702
1403636629613555456,0.126330331,-0.050144345,0.060871661,-0.014952974,0.050827365,0.009799735,0.998547435
1403636629663555584,0.130309120,-0.050256848,0.061957002,-0.020601505,0.059999529,0.012054531,0.997913003
1403636629713555456,0.134722710,-0.049260940,0.063824154,-0.025537007,0.069983542,0.013724002,0.997126758
1403636629763555584,0.138548180,-0.048167542,0.066137239,-0.030248471,0.081149973,0.015542372,0.996121526
1403636629813555456,0.143155426,-0.046596907,0.069188416,-0.033149738,0.091699906,0.018580347,0.995061338
1403636629863555584,0.147071689,-0.044227306,0.073675118,-0.035264224,0.103335261,0.021677252,0.993784845
1403636629913555456,0.151065707,-0.043110326,0.077355199,-0.037295092,0.114477977,0.024590220,0.992420852
1403636629963555584,0.155956537,-0.043300010,0.082543112,-0.037908215,0.123460613,0.026565973,0.991269231
1403636630013555456,0.160879076,-0.041665059,0.084918723,-0.037615474,0.130794197,0.028342165,0.990290165
1403636630063555584,0.165384531,-0.041634649,0.088429317,-0.035645630,0.137013018,0.030322447,0.989463151
1403636630113555456,0.170855448,-0.042932928,0.091614589,-0.031160351,0.141900197,0.031010175,0.988904297
1403636630163555584,0.174975172,-0.045350038,0.096092597,-0.024461558,0.146738961,0.031506952,0.988370657
1403636630213555456,0.180378363,-0.046928819,0.097236946,-0.017661635,0.150388032,0.031123212,0.987979174
1403636630263555584,0.184849307,-0.046352256,0.106406614,-0.010433762,0.153215721,0.033432879,0.987571955
1403636630313555456,0.189248025,-0.049556628,0.108256221,-0.007090030,0.155615836,0.032193527,0.987267435
1403636630363555584,0.193664312,-0.052068323,0.111104958,-0.007849282,0.156879097,0.032229781,0.987060547
1403636630413555456,0.198094934,-0.054128323,0.114439979,-0.009022855,0.157638192,0.032537717,0.986919463
1403636630463555584,0.202749699,-0.057210945,0.118296273,-0.012111414,0.158026680,0.030948507,0.986875415
1403636630513555456,0.207152605,-0.060252324,0.119956315,-0.013837197,0.158235312,0.028972343,0.986879289
1403636630563555584,0.209914580,-0.063972816,0.122782975,-0.016164714,0.159041405,0.025602272,0.986807525
1403636630613555456,0.216613472,-0.067240030,0.127689525,-0.016503001,0.157671690,0.023576315,0.987072170
1403636630663555584,0.222158283,-0.070267297,0.131578118,-0.017992092,0.156568542,0.021331660,0.987272799
1403636630713555456,0.225962684,-0.072152808,0.134544969,-0.018720023,0.155699208,0.019908274,0.987426460
1403636630763555584,0.230353504,-0.074437261,0.136473075,-0.018502524,0.153698549,0.020416211,0.987733603
1403636630813555456,0.233943611,-0.075895324,0.140479386,-0.018720822,0.151905730,0.021549679,0.987982690
1403636630863555584,0.235947236,-0.080225244,0.147459865,-0.019245699,0.151265457,0.023017906,0.988037705
1403636630913555456,0.241652444,-0.081630036,0.150225982,-0.018823765,0.148695484,0.024828203,0.988392055
1403636630963555584,0.245192096,-0.083425187,0.154424906,-0.018569384,0.147324413,0.025976380,0.988572657
1403636631013555456,0.249641597,-0.084789917,0.158026606,-0.018220956,0.146443546,0.026848322,0.988686740
1403636631063555584,0.252705961,-0.085678823,0.161545709,-0.017267974,0.145728394,0.026671577,0.988814294
1403636631113555456,0.257654160,-0.086282812,0.165653571,-0.015257443,0.145145953,0.026830759,0.988928735
1403636631163555584,0.261552215,-0.088443249,0.170954183,-0.013996031,0.144726664,0.026424708,0.989019752
1403636631213555456,0.265646845,-0.089584038,0.175197452,-0.012029179,0.144041136,0.026148925,0.989153028
1403636631263555584,0.268981576,-0.090632252,0.180778340,-0.010711380,0.144130811,0.025355490,0.989175737
1403636631313555456,0.273500234,-0.092527322,0.184546903,-0.010909252,0.143496677,0.025658507,0.989257991
1403636631363555584,0.277032733,-0.092035457,0.189962149,-0.010642319,0.143449858,0.024979766,0.989285052
1403636631413555456,0.281676143,-0.091990843,0.193639353,-0.010540169,0.142801762,0.025178712,0.989374876
1403636631463555584,0.284583002,-0.091889322,0.198419616,-0.010822277,0.142870903,0.024086867,0.989389002
1403636631513555456,0.287841737,-0.091758996,0.203630298,-0.011265334,0.142898574,0.022843977,0.989409566
1403636631563555584,0.292030215,-0.091435783,0.207974359,-0.011193442,0.142789692,0.021060521,0.989465654
1403636631613555456,0.296362609,-0.090709850,0.212830991,-0.011564141,0.142290130,0.019853842,0.989558280
1403636631663555584,0.299688578,-0.091065317,0.217650533,-0.012478260,0.141824126,0.019051475,0.989629865
1403636631713555456,0.302900493,-0.091570623,0.221983254,-0.012911309,0.141452372,0.018237745,0.989692867
1403636631763555584,0.308051765,-0.091278039,0.223728225,-0.013020860,0.140503407,0.017834200,0.989833891
1403636631813555456,0.310681969,-0.092003360,0.228730872,-0.012728510,0.140296355,0.016831001,0.989884675
1403636631863555584,0.313832790,-0.093365982,0.233053282,-0.013534642,0.140507847,0.015838359,0.989860356
1403636631913555456,0.317629635,-0.093933254,0.236530155,-0.014272581,0.140225202,0.014972544,0.989903569
1403636631963555584,0.320576191,-0.095837533,0.240493029,-0.014932507,0.140468895,0.014556911,0.989865482
1403636632013555456,0.323616177,-0.097236790,0.244664297,-0.014653533,0.140423983,0.014821817,0.989872038
1403636632063555584,0.326316804,-0.099102631,0.248420775,-0.013255489,0.140885144,0.014409930,0.989832342
1403636632113555456,0.330080539,-0.100546524,0.252562076,-0.011619522,0.141107067,0.013062458,0.989839971
1403636632163555584,0.331999511,-0.102570362,0.256078482,-0.010512578,0.143014818,0.009892469,0.989615262
1403636632213555456,0.334259331,-0.103593290,0.260348350,-0.010702127,0.143836588,0.009019249,0.989502490
1403636632263555584,0.336808980,-0.105352305,0.265429080,-0.010140346,0.144073114,0.009977038,0.989464760
1403636632313555456,0.338043302,-0.106353521,0.271159261,-0.009895117,0.144672349,0.010715742,0.989372134
1403636632363555584,0.340389043,-0.107269131,0.274958283,-0.009406514,0.144664198,0.011688082,0.989367068
1403636632413555456,0.342842937,-0.107479252,0.278784066,-0.010293975,0.145020366,0.012305989,0.989298582
1403636632463555584,0.345236748,-0.107051402,0.282222778,-0.012741023,0.144060493,0.015582576,0.989364147
1403636632513555456,0.346636951,-0.106947556,0.286049575,-0.015933208,0.141375795,0.019405950,0.989637554
1403636632563555584,0.346901983,-0.106574439,0.292621017,-0.021365158,0.137801543,0.024379959,0.989929259
1403636632613555456,0.349989742,-0.105297506,0.293938756,-0.025674088,0.131290793,0.028824117,0.990592122
1403636632663555584,0.351057202,-0.104480863,0.299133658,-0.029113693,0.124517754,0.031159654,0.991300583
1403636632713555456,0.352020323,-0.104042865,0.304036349,-0.031259231,0.116567500,0.031326313,0.992196321
1403636632763555584,0.353317678,-0.103298642,0.308837891,-0.032134950,0.107211530,0.029932994,0.993265867
1403636632813555456,0.356189400,-0.102768168,0.312935203,-0.031285506,0.096706107,0.025161609,0.994502902
1403636632863555584,0.357811630,-0.104804389,0.317957371,-0.029124165,0.086793408,0.016488906,0.995664001
1403636632913555456,0.360807002,-0.105176434,0.322365671,-0.024567623,0.076400481,0.007643579,0.996745169
1403636632963555584,0.362310082,-0.107450195,0.328572184,-0.022503477,0.067925416,-0.000887569,0.997436166
1403636633013555456,0.365056217,-0.109342761,0.332706869,-0.020292269,0.060116120,-0.008117859,0.997952104
1403636633063555584,0.367228925,-0.111315779,0.337410182,-0.019585419,0.052945215,-0.013734899,0.998310864
1403636633113555456,0.369191259,-0.113049962,0.342136979,-0.018713851,0.046592150,-0.017473876,0.998585820
1403636633163555584,0.370957613,-0.114724152,0.348027170,-0.018571841,0.041479532,-0.021029843,0.998745322
1403636633213555456,0.372811884,-0.116790071,0.352699339,-0.018786272,0.037185993,-0.022751583,0.998872697
1403636633263555584,0.375272006,-0.117761239,0.357444346,-0.019999245,0.033257857,-0.022664437,0.998989642
1403636633313555456,0.376776397,-0.118228480,0.363469869,-0.021161817,0.030326741,-0.021883521,0.999076366
1403636633363555584,0.378588498,-0.119045012,0.369377792,-0.022997707,0.027569087,-0.019755946,0.999160051
1403636633413555456,0.380523056,-0.119837843,0.374807864,-0.025310492,0.025832586,-0.017786805,0.999187529
1403636633463555584,0.382667691,-0.119655088,0.379813790,-0.026959019,0.024378499,-0.015512061,0.999218822
1403636633513555456,0.383221239,-0.119556390,0.389349997,-0.028449906,0.024860473,-0.013909805,0.999189198
1403636633563555584,0.385510594,-0.119188413,0.395603091,-0.030094532,0.025172785,-0.012469174,0.999152243
1403636633613555456,0.387159497,-0.119758599,0.402152091,-0.032405902,0.025887018,-0.011928511,0.999068260
1403636633663555584,0.389514834,-0.120103136,0.408399463,-0.033805840,0.027338166,-0.011582495,0.998987317
1403636633713555456,0.390924841,-0.120454393,0.414428711,-0.033318195,0.028957967,-0.010990626,0.998964727
1403636633763555584,0.392634988,-0.121889852,0.420876592,-0.032667633,0.030192059,-0.009947075,0.998960614
1403636633813555456,0.395385206,-0.123621270,0.427626401,-0.032607041,0.031132257,-0.008613822,0.998946130
1403636633863555584,0.396823913,-0.126367256,0.434869885,-0.031826943,0.032519516,-0.006868953,0.998940587
1403636633913555456,0.398702234,-0.128396437,0.441643566,-0.030397531,0.032870527,-0.002510452,0.998994112
1403636633963555584,0.401216924,-0.131112128,0.447680414,-0.028568296,0.032739170,0.001930970,0.999053717
1403636634013555456,0.403986633,-0.133875877,0.453828573,-0.026896324,0.033011451,0.005795720,0.999076188
1403636634063555584,0.406903982,-0.135518685,0.460886508,-0.026327899,0.033623964,0.008249302,0.999053657
1403636634113555456,0.409009784,-0.138159648,0.468880862,-0.027153406,0.033598103,0.008033604,0.999034166
1403636634163555584,0.411936015,-0.140196174,0.475463331,-0.028073158,0.033662852,0.007040438,0.999014080
1403636634213555456,0.414885074,-0.143086091,0.482526064,-0.029603349,0.034189790,0.003979188,0.998968899
1403636634263555584,0.418368489,-0.146441638,0.489335299,-0.029489620,0.034691948,-0.000450561,0.998962760
1403636634313555456,0.421124160,-0.149964660,0.496842772,-0.026217498,0.035289709,-0.004124220,0.999024630
1403636634363555584,0.424815476,-0.154114127,0.504154623,-0.021893557,0.035355058,-0.007500239,0.999106824
1403636634413555456,0.428105980,-0.157863781,0.511154950,-0.017493339,0.035384618,-0.010784407,0.999162436
1403636634463555584,0.432039618,-0.160315722,0.518293977,-0.014194841,0.034970060,-0.012812668,0.999205410
1403636634513555456,0.435755074,-0.163605556,0.525232553,-0.010922881,0.034344092,-0.014611017,0.999243557
1403636634563555584,0.438518792,-0.165746316,0.533185184,-0.008696709,0.034028597,-0.015827464,0.999257684
1403636634613555456,0.442120194,-0.167940110,0.540895879,-0.007486006,0.032447211,-0.018073501,0.999282002
1403636634663555584,0.445515394,-0.169874728,0.548032820,-0.006826765,0.029195830,-0.020245105,0.999345362
1403636634713555456,0.448192388,-0.171189100,0.555527985,-0.006325798,0.025983237,-0.023204556,0.999373019
1403636634763555584,0.451306194,-0.172507793,0.562479734,-0.007916193,0.022310577,-0.025109828,0.999404371
1403636634813555456,0.453924388,-0.175768465,0.569445789,-0.010785345,0.018789560,-0.026384616,0.999417067
1403636634863555584,0.456431329,-0.177558526,0.576356232,-0.012535504,0.015466576,-0.027084187,0.999434888
1403636634913555456,0.460490495,-0.179596096,0.582341015,-0.013735636,0.011615964,-0.027689429,0.999454677
1403636634963555584,0.462982923,-0.182860270,0.589023232,-0.016691681,0.008671560,-0.029492777,0.999387980
1403636635013555456,0.465892702,-0.185937285,0.594724774,-0.016990589,0.006175487,-0.031492986,0.999340475
1403636635063555584,0.468441308,-0.188660622,0.601104975,-0.018437464,0.003849200,-0.032787699,0.999284863
1403636635113555456,0.470583797,-0.191238776,0.607929230,-0.019539490,0.002214606,-0.033875518,0.999232590
1403636635163555584,0.472542644,-0.193846598,0.614647746,-0.020858292,0.000690598,-0.034341186,0.999192238
1403636635213555456,0.474620134,-0.196159184,0.621566832,-0.022330968,-0.000800601,-0.034495249,0.999155045
1403636635263555584,0.476838678,-0.198173210,0.628368437,-0.023063011,-0.002832421,-0.032563187,0.999199510
1403636635313555456,0.478818417,-0.200218827,0.635473728,-0.024769370,-0.004417625,-0.031074416,0.999200344
1403636635363555584,0.480597466,-0.202060163,0.642601490,-0.027002659,-0.006267739,-0.027512927,0.999237001
1403636635413555456,0.483075440,-0.203857675,0.649309337,-0.028063383,-0.007689614,-0.025956120,0.999239504
1403636635463555584,0.484947026,-0.206235975,0.656815886,-0.027825728,-0.008204668,-0.024492387,0.999279022
1403636635513555456,0.487033784,-0.209072202,0.664023399,-0.028493283,-0.009118984,-0.021595208,0.999319077
1403636635563555584,0.489161730,-0.212032601,0.671255171,-0.028667938,-0.009401641,-0.020831868,0.999327660
1403636635613555456,0.491545886,-0.215371758,0.678270161,-0.027870670,-0.009767297,-0.019340904,0.999376655
1403636635663555584,0.493378639,-0.219342396,0.685733914,-0.027027894,-0.009294473,-0.018469039,0.999420822
1403636635713555456,0.495652854,-0.223650604,0.693026602,-0.025669301,-0.008894901,-0.018014273,0.999468565
1403636635763555584,0.498046368,-0.227874175,0.700272799,-0.022076014,-0.009173499,-0.015463742,0.999594569
1403636635813555456,0.500653207,-0.233224720,0.707206309,-0.018247236,-0.009877417,-0.011252253,0.999721408
1403636635863555584,0.504088879,-0.238750190,0.713330269,-0.015567418,-0.010815796,-0.007476013,0.999792337
1403636635913555456,0.507050335,-0.244429439,0.719870806,-0.017238470,-0.011544627,-0.003699676,0.999777913
1403636635963555584,0.510325491,-0.250926465,0.725741386,-0.020983802,-0.011148933,-0.003197689,0.999712527
1403636636013555456,0.513392508,-0.256283879,0.733052075,-0.026440950,-0.009797138,-0.005485896,0.999587297
1403636636063555584,0.517055869,-0.261674047,0.739862204,-0.030473212,-0.008022256,-0.010006712,0.999453306
1403636636113555456,0.520352781,-0.265858859,0.747837484,-0.032600034,-0.006087576,-0.014292574,0.999347746
1403636636163555584,0.525413632,-0.271997243,0.754073024,-0.031066518,-0.004934088,-0.018683650,0.999330521
1403636636213555456,0.528820157,-0.277831554,0.762088776,-0.026096305,-0.003354307,-0.022778111,0.999394238
1403636636263555584,0.532264233,-0.284378231,0.769293666,-0.020154461,-0.001988871,-0.026729049,0.999437511
1403636636313555456,0.536827147,-0.290139824,0.776268244,-0.013971103,-0.001836718,-0.028035777,0.999507606
1403636636363555584,0.540763497,-0.297208339,0.783585131,-0.007558570,-0.001183357,-0.029609432,0.999532282
1403636636413555456,0.545010030,-0.303657919,0.789981365,0.001161928,-0.001487797,-0.030446321,0.999534607
1403636636463555584,0.548748016,-0.310040951,0.796923876,0.008284654,-0.001497947,-0.030652801,0.999494612
1403636636513555456,0.551977634,-0.314995259,0.804832697,0.011399716,-0.000270636,-0.033870298,0.999361157
1403636636563555584,0.555440485,-0.320958197,0.810595632,0.012152290,0.000733286,-0.037425280,0.999225259
1403636636613555456,0.559144497,-0.325356871,0.816215992,0.012907923,0.002338002,-0.041529883,0.999051154
1403636636663555584,0.562127173,-0.328756541,0.823540509,0.012791362,0.003978997,-0.046101995,0.998846889
1403636636713555456,0.565229714,-0.331993997,0.830207348,0.012706120,0.005341354,-0.049847044,0.998661757
1403636636763555584,0.567520261,-0.334245533,0.836190581,0.012491044,0.006820850,-0.053941291,0.998442650
1403636636813555456,0.571031809,-0.336957633,0.842245579,0.011856624,0.008107270,-0.059197903,0.998142898
1403636636863555584,0.573444068,-0.338835031,0.847018182,0.010478434,0.009235771,-0.063440807,0.997887850
